uid,lat,lon,heading,country,city,district,ward,image_path
8685,10.787214504557792,106.74122465343024,219.11246948351007,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8744.jpg
8686,10.787112899491545,106.74174610088974,268.9237594589184,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8745.jpg
8687,10.786988652482782,106.74133833578884,268.9237594589184,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8746.jpg
8688,10.7875413994914,106.74174450089,153.27436502861318,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8747.jpg
8689,10.78753843830215,106.74210821604784,153.27436502861318,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8748.jpg
8690,10.78722246905454,106.74196674112883,153.27436502861318,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8749.jpg
8691,10.787199199491608,106.7419199008896,333.27439785731855,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8750.jpg
8692,10.787492138505986,106.74213177523583,333.27439785731855,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8751.jpg
8693,10.787564370139174,106.74179149187457,333.27439785731855,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8752.jpg
8694,10.784878599485474,106.72913640090044,167.71719748479688,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8753.jpg
8695,10.784443560208231,106.72924109333673,167.71719748479688,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8754.jpg
8696,10.785323299485563,106.7295463009003,62.69609039254195,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8755.jpg
8697,10.78552539890277,106.72995298336332,62.69609039254195,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8756.jpg
8698,10.785323299485563,106.7295463009003,3.585565802008549,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8757.jpg
8699,10.785770059450558,106.7295728379049,3.585565802008549,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8758.jpg
8700,10.785365299485363,106.72921420090064,14.841893000236306,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8759.jpg
8701,10.785756049345563,106.72940179517175,14.841893000236306,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8760.jpg
8702,10.786201756961106,106.72947783677748,14.841893000236306,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8761.jpg
8703,10.785365299485363,106.72921420090064,198.74886255279145,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8762.jpg
8704,10.784982608088274,106.72906599561172,198.74886255279145,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8763.jpg
8705,10.78482469948568,106.72947920090007,209.12745179259363,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8764.jpg
8706,10.784440586947088,106.72925181635811,209.12745179259363,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8765.jpg
8707,10.800653099482163,106.73222980090624,265.72522140517987,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8766.jpg
8708,10.800619061699065,106.73177391420109,265.72522140517987,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8767.jpg
8709,10.800585023227278,106.73131802749278,265.72522140517987,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8768.jpg
8710,10.800551126044857,106.73086213014442,265.72522140517987,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8769.jpg
8711,10.80051838695432,106.73040614597524,265.72522140517987,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8770.jpg
8712,10.800485647175435,106.72995016179904,265.72522140517987,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8771.jpg
8713,10.800653099482163,106.73222980090624,133.1534782213006,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8772.jpg
8714,10.800367878081031,106.7325580227794,133.1534782213006,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8773.jpg
8715,10.799315899485611,106.73787180090018,273.68386122907856,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8774.jpg
8716,10.799546541040389,106.7376075353058,273.68386122907856,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8775.jpg
8717,10.799461570945011,106.73715850413603,273.68386122907856,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8776.jpg
8718,10.791634699489569,106.74071790089322,268.89953303050424,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8777.jpg
8719,10.79174314009521,106.74027994059789,268.89953303050424,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8778.jpg
8720,10.791621199489182,106.7400025008939,332.64027518498705,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8779.jpg
8721,10.792022090094948,106.73979132113216,332.64027518498705,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8780.jpg
8722,10.792422980633813,106.73958014087192,332.64027518498705,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8781.jpg
8723,10.791621199489182,106.7400025008939,152.35421849000056,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8782.jpg
8724,10.791221360053951,106.74021570920412,152.35421849000056,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8783.jpg
8725,10.791621199489182,106.7400025008939,88.89939908056382,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8784.jpg
8726,10.791730360542596,106.74042926400348,88.89939908056382,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8785.jpg
8727,10.790580799484438,106.73055630090224,118.21838408688411,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8786.jpg
8728,10.790368149783578,106.73095971797945,118.21838408688411,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8787.jpg
8729,10.790346599484751,106.73100060090168,298.21846726789306,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8788.jpg
8730,10.79055924923033,106.73059718388808,298.21846726789306,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8789.jpg
8731,10.78732419949176,106.74228110088934,332.4122824291805,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8790.jpg
8732,10.787724252634025,106.74206830667416,332.4122824291805,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8791.jpg
8733,10.78732419949176,106.74228110088934,243.08177277513363,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8792.jpg
8734,10.787120621924188,106.74187293160522,243.08177277513363,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8793.jpg
8735,10.786917043729796,106.74146476280669,243.08177277513363,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8794.jpg
8736,10.78732419949176,106.74228110088934,63.03666367744633,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8795.jpg
8737,10.787528092986925,106.74268910899434,63.03666367744633,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8796.jpg
8738,10.787731985855515,106.74309711758568,63.03666367744633,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8797.jpg
8739,10.786861999491412,106.74135440089,63.081599333976826,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8798.jpg
8740,10.787065577855284,106.74176256955722,63.081599333976826,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8799.jpg
8741,10.78726915559234,106.74217073871006,63.081599333976826,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8800.jpg
8742,10.786861999491412,106.74135440089,243.67664367388656,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8801.jpg
8743,10.786653282647343,106.74094889585724,243.67664367388656,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8802.jpg
8744,10.786444565181814,106.74054339132248,243.67664367388656,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8803.jpg
8745,10.786235847094858,106.74013788728575,243.67664367388656,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8804.jpg
8746,10.78602809253242,106.73973188764975,243.67664367388656,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8805.jpg
8747,10.78582691827597,106.73932250230996,243.67664367388656,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8806.jpg
8748,10.785625743390495,106.73891311744993,243.67664367388656,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8807.jpg
8749,10.785465144742766,106.73849097763502,243.67664367388656,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8808.jpg
8750,10.789511099488752,106.73796080089464,255.51486489788988,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8809.jpg
8751,10.789398724877508,106.73751798810969,255.51486489788988,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8810.jpg
8752,10.789511099488752,106.73796080089464,78.2219806707257,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8811.jpg
8753,10.789599515192837,106.7384091360478,78.2219806707257,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8812.jpg
8754,10.789689135432438,106.7388572215388,78.2219806707257,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8813.jpg
8755,10.78978221714321,106.7393045895482,78.2219806707257,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8814.jpg
8756,10.789874400430078,106.739752146311,78.2219806707257,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8815.jpg
8757,10.789965146546056,106.74020000499044,78.2219806707257,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8816.jpg
8758,10.79005688655385,106.7406476530739,78.2219806707257,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8817.jpg
8759,10.790151522790072,106.74109468743733,78.2219806707257,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8818.jpg
8760,10.789379999488514,106.73744420089508,329.7533208563315,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8819.jpg
8761,10.789769825959045,106.73721280000308,329.7533208563315,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8820.jpg
8762,10.789379999488514,106.73744420089508,75.51476819021185,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8821.jpg
8763,10.78949237421407,106.73788701364089,75.51476819021185,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8822.jpg
8764,10.789379999488514,106.73744420089508,243.57764317735945,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8823.jpg
8765,10.789211061739048,106.73702042430946,243.57764317735945,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8824.jpg
8766,10.788999958664244,106.73661620586526,243.57764317735945,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8825.jpg
8767,10.788788317710049,106.73621225009626,243.57764317735945,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8826.jpg
8768,10.788647199487938,106.73594290089608,241.51023476636283,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8827.jpg
8769,10.788432670237272,106.73554050698746,241.51023476636283,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8828.jpg
8770,10.788647199487938,106.73594290089608,336.8435275264934,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8829.jpg
8771,10.78906237026274,106.73576213629536,336.8435275264934,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8830.jpg
8772,10.788647199487938,106.73594290089608,63.57736214460914,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8831.jpg
8773,10.788858840854354,106.73634685632815,63.57736214460914,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8832.jpg
8774,10.789070481602538,106.73675081226556,63.57736214460914,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8833.jpg
8775,10.789271342809483,106.73716002854675,63.57736214460914,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8834.jpg
8776,10.798259599482437,106.73133410090576,278.0195530998073,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8835.jpg
8777,10.798272987429591,106.730877120047,278.0195530998073,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8836.jpg
8778,10.798360448750984,106.73043037106372,278.0195530998073,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8837.jpg
8779,10.79794169948268,106.73159550090534,190.68558171120128,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8838.jpg
8780,10.797497630707491,106.73151019870964,190.68558171120128,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8839.jpg
8781,10.798061999486936,106.73960290089784,196.9426210045717,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8840.jpg
8782,10.797671462386322,106.73939911323605,196.9426210045717,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8841.jpg
8783,10.7955264994859,106.73618090089964,161.37997407358935,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8842.jpg
8784,10.795087103796211,106.73611372083175,161.37997407358935,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8843.jpg
8785,10.7955264994859,106.73618090089964,139.79096886577616,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8844.jpg
8786,10.79586941624106,106.73634789524571,139.79096886577616,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8845.jpg
8787,10.795752118184629,106.7367894095144,139.79096886577616,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8846.jpg
