osmid,y,x,street_count,highway,ref,railway,geometry
6789341863,10.7677318,106.69499,4,,,,POINT (106.69499 10.7677318)
6789341864,10.7672585,106.6945735,3,,,,POINT (106.6945735 10.7672585)
6789341865,10.7672258,106.6946178,3,,,,POINT (106.6946178 10.7672258)
6789341868,10.7666846,106.6940686,3,,,,POINT (106.6940686 10.7666846)
6789341869,10.7666499,106.6941145,3,,,,POINT (106.6941145 10.7666499)
6789341874,10.7657115,106.6932943,3,,,,POINT (106.6932943 10.7657115)
6789341875,10.7655893,106.6931058,3,,,,POINT (106.6931058 10.7655893)
6789341876,10.7655518,106.6931547,3,,,,POINT (106.6931547 10.7655518)
6789347280,10.7711538,106.6935626,4,traffic_signals,,,POINT (106.6935626 10.7711538)
6789347281,10.7711107,106.6934951,4,crossing,,,POINT (106.6934951 10.7711107)
6789347282,10.7712639,106.6936455,4,crossing,,,POINT (106.6936455 10.7712639)
6789347283,10.7713248,106.6936479,3,,,,POINT (106.6936479 10.7713248)
6789347284,10.771202,106.6936444,3,,,,POINT (106.6936444 10.771202)
6789347568,10.7711643,106.6956072,3,crossing,,,POINT (106.6956072 10.7711643)
6789347569,10.7712196,106.6956085,3,crossing,,,POINT (106.6956085 10.7712196)
6789351753,10.76902,106.696118,3,,,,POINT (106.696118 10.76902)
6789351754,10.7689751,106.6961716,3,,,,POINT (106.6961716 10.7689751)
6789351756,10.7686342,106.6957775,3,,,,POINT (106.6957775 10.7686342)
6789351757,10.7685931,106.6958309,3,,,,POINT (106.6958309 10.7685931)
6789351758,10.7684104,106.69558,3,,,,POINT (106.69558 10.7684104)
6789351759,10.7683717,106.6956334,3,,,,POINT (106.6956334 10.7683717)
6789356585,10.7736891,106.6984781,3,,,,POINT (106.6984781 10.7736891)
6789375714,10.7372656,106.6389697,3,crossing,,,POINT (106.6389697 10.7372656)
6789375716,10.7403156,106.6437743,3,crossing,,,POINT (106.6437743 10.7403156)
6789375717,10.7414317,106.6456308,4,traffic_signals,,,POINT (106.6456308 10.7414317)
6789377785,10.7711843,106.6936909,3,crossing,,,POINT (106.6936909 10.7711843)
6789383046,10.7628537,106.6964306,1,,,,POINT (106.6964306 10.7628537)
6789383047,10.7626704,106.6962761,3,,,,POINT (106.6962761 10.7626704)
6789385215,10.7702607,106.6944283,4,,,,POINT (106.6944283 10.7702607)
6789409966,10.763025,106.6879276,3,traffic_signals,,,POINT (106.6879276 10.763025)
6789409968,10.7628693,106.6875445,3,traffic_signals,,,POINT (106.6875445 10.7628693)
6789413693,10.7641304,106.6957074,1,,,,POINT (106.6957074 10.7641304)
6789413694,10.7639622,106.6954892,3,,,,POINT (106.6954892 10.7639622)
6789413696,10.7641902,106.6953627,3,,,,POINT (106.6953627 10.7641902)
6789413700,10.7654215,106.6950278,1,,,,POINT (106.6950278 10.7654215)
6789413701,10.7653476,106.6947902,3,,,,POINT (106.6947902 10.7653476)
6789432203,10.7624785,106.6912682,3,,,,POINT (106.6912682 10.7624785)
6789432204,10.7620737,106.691258,1,,,,POINT (106.691258 10.7620737)
6789432205,10.762262,106.6914661,3,,,,POINT (106.6914661 10.762262)
6789432208,10.7616241,106.6920184,3,,,,POINT (106.6920184 10.7616241)
6789432211,10.7603741,106.6929558,1,,,,POINT (106.6929558 10.7603741)
6789432212,10.7605514,106.6931332,3,,,,POINT (106.6931332 10.7605514)
6789432214,10.7601844,106.6930953,1,,,,POINT (106.6930953 10.7601844)
6789432215,10.7604038,106.6933059,3,,,,POINT (106.6933059 10.7604038)
6789451515,10.7634465,106.6880299,1,,,,POINT (106.6880299 10.7634465)
6789451516,10.7636982,106.6889553,1,,,,POINT (106.6889553 10.7636982)
6789455201,10.7663968,106.6881128,3,,,,POINT (106.6881128 10.7663968)
6789646023,10.7203999,106.6286906,3,,,,POINT (106.6286906 10.7203999)
6790542419,10.7665846,106.6885656,3,,,,POINT (106.6885656 10.7665846)
6790576023,10.7678397,106.6912208,3,crossing,,,POINT (106.6912208 10.7678397)
6790576024,10.7691824,106.6939544,1,,,,POINT (106.6939544 10.7691824)
6790576026,10.7689699,106.6940505,3,,,,POINT (106.6940505 10.7689699)
6790695517,10.7554745,106.6787077,3,,,,POINT (106.6787077 10.7554745)
6790696603,10.7662832,106.691313,3,crossing,,,POINT (106.691313 10.7662832)
6790711636,10.7543673,106.6798931,4,,,,POINT (106.6798931 10.7543673)
6790711637,10.754898,106.6797477,3,,,,POINT (106.6797477 10.754898)
6790734656,10.7662331,106.6918266,1,,,,POINT (106.6918266 10.7662331)
6790734657,10.7664196,106.6917386,3,,,,POINT (106.6917386 10.7664196)
6790734659,10.7667378,106.6924543,3,,,,POINT (106.6924543 10.7667378)
6790734661,10.7662629,106.6913862,4,crossing,,,POINT (106.6913862 10.7662629)
6790784931,10.761868,106.6900463,3,,,,POINT (106.6900463 10.761868)
6790784936,10.7587399,106.6874094,3,,,,POINT (106.6874094 10.7587399)
6790784937,10.7587851,106.6873491,3,,,,POINT (106.6873491 10.7587851)
6790789090,10.7687369,106.6896812,4,traffic_signals,,,POINT (106.6896812 10.7687369)
6790794840,10.7662581,106.688451,1,,,,POINT (106.688451 10.7662581)
6790794841,10.7665721,106.6885931,3,,,,POINT (106.6885931 10.7665721)
6790794844,10.7659814,106.6890532,1,,,,POINT (106.6890532 10.7659814)
6790794845,10.7663048,106.6891879,3,,,,POINT (106.6891879 10.7663048)
6790795375,10.7840018,106.6968045,3,,,,POINT (106.6968045 10.7840018)
6790795378,10.7839716,106.6972107,3,,,,POINT (106.6972107 10.7839716)
6790798290,10.7451853,106.655146,1,,,,POINT (106.655146 10.7451853)
6790802417,10.7655796,106.6901837,1,,,,POINT (106.6901837 10.7655796)
6790802418,10.7653987,106.690312,3,,,,POINT (106.690312 10.7653987)
6790919883,10.7612816,106.6862964,1,,,,POINT (106.6862964 10.7612816)
6790919884,10.7614895,106.6859593,3,,,,POINT (106.6859593 10.7614895)
6790929758,10.7664676,106.6940967,3,,,,POINT (106.6940967 10.7664676)
6790929759,10.7660578,106.693736,3,,,,POINT (106.693736 10.7660578)
6790929760,10.7655397,106.6932799,3,,,,POINT (106.6932799 10.7655397)
6790929765,10.7635989,106.6916866,3,crossing,,,POINT (106.6916866 10.7635989)
6790954420,10.729138,106.6257142,1,,,,POINT (106.6257142 10.729138)
6790954421,10.7292024,106.6256813,3,,,,POINT (106.6256813 10.7292024)
6790954428,10.7446451,106.6533275,1,,,,POINT (106.6533275 10.7446451)
6790954430,10.7448154,106.6532366,3,,,,POINT (106.6532366 10.7448154)
6791076689,10.7656241,106.6809838,3,,,,POINT (106.6809838 10.7656241)
6791076692,10.7639558,106.6819145,1,,,,POINT (106.6819145 10.7639558)
6791076697,10.761901,106.6829771,3,,,,POINT (106.6829771 10.761901)
6791076698,10.7618765,106.6829174,3,,,,POINT (106.6829174 10.7618765)
6791076699,10.7613338,106.6834408,3,crossing,,,POINT (106.6834408 10.7613338)
6791076700,10.7604149,106.683151,1,,,,POINT (106.683151 10.7604149)
6791076701,10.7605262,106.6834662,4,,,,POINT (106.6834662 10.7605262)
6791076702,10.7605452,106.6835215,3,,,,POINT (106.6835215 10.7605452)
6791076703,10.7595358,106.6838377,3,traffic_signals,,,POINT (106.6838377 10.7595358)
6791081466,10.7698999,106.6912264,3,,,,POINT (106.6912264 10.7698999)
6791123350,10.7690841,106.6939951,4,,,,POINT (106.6939951 10.7690841)
6791181372,10.7612799,106.6955718,3,,,,POINT (106.6955718 10.7612799)
6791194856,10.7637506,106.6976556,3,,,,POINT (106.6976556 10.7637506)
6791194858,10.763849,106.6976745,3,crossing,,,POINT (106.6976745 10.763849)
6791194859,10.7639582,106.697669,3,,,,POINT (106.697669 10.7639582)
6791270254,10.7597364,106.6932616,1,,,,POINT (106.6932616 10.7597364)
6791270255,10.7594632,106.6933985,3,,,,POINT (106.6933985 10.7594632)
6791270257,10.7598563,106.6934453,1,,,,POINT (106.6934453 10.7598563)
6791270258,10.759641,106.6936905,3,,,,POINT (106.6936905 10.759641)
6791373961,10.7608853,106.6914095,1,,,,POINT (106.6914095 10.7608853)
6791373963,10.7606916,106.6918159,1,,,,POINT (106.6918159 10.7606916)
6791386112,10.7627087,106.6886803,1,,,,POINT (106.6886803 10.7627087)
6791386407,10.7633846,106.6877,1,,,,POINT (106.6877 10.7633846)
6791386408,10.7630572,106.6874926,3,,,,POINT (106.6874926 10.7630572)
6791404834,10.7495358,106.66234,3,,,,POINT (106.66234 10.7495358)
6791456159,10.7501537,106.6631685,6,crossing,,,POINT (106.6631685 10.7501537)
6791456160,10.7502243,106.6631451,3,,,,POINT (106.6631451 10.7502243)
6791456504,10.7580822,106.6846065,3,crossing,,,POINT (106.6846065 10.7580822)
6791456505,10.7580436,106.684498,3,crossing,,,POINT (106.684498 10.7580436)
6791456512,10.7589067,106.6835554,3,,,,POINT (106.6835554 10.7589067)
6791456513,10.7590994,106.6840951,3,,,,POINT (106.6840951 10.7590994)
6791456514,10.7593822,106.6837182,3,,,,POINT (106.6837182 10.7593822)
6791456515,10.7596086,106.6838106,3,,,,POINT (106.6838106 10.7596086)
6791457062,10.7571083,106.6849958,3,,,,POINT (106.6849958 10.7571083)
6791457063,10.7569779,106.685048,3,,,,POINT (106.685048 10.7569779)
6791462012,10.7542885,106.6639938,3,,,,POINT (106.6639938 10.7542885)
6791462013,10.7534471,106.6636984,3,,,,POINT (106.6636984 10.7534471)
6791517911,10.7542409,106.6867648,3,crossing,,,POINT (106.6867648 10.7542409)
6791517917,10.7542876,106.6865263,3,,,,POINT (106.6865263 10.7542876)
6791517918,10.7543733,106.6866851,3,,,,POINT (106.6866851 10.7543733)
6791517919,10.7542207,106.6868973,3,traffic_signals,,,POINT (106.6868973 10.7542207)
6791575586,10.7528444,106.6853799,1,,,,POINT (106.6853799 10.7528444)
6791648889,10.7380413,106.6521621,1,,,,POINT (106.6521621 10.7380413)
6792203444,10.8010906,106.7488761,3,,,,POINT (106.7488761 10.8010906)
6792203445,10.8012217,106.7488503,3,,,,POINT (106.7488503 10.8012217)
6792203446,10.8009002,106.7487771,4,,,,POINT (106.7487771 10.8009002)
6792203449,10.8008745,106.748643,4,,,,POINT (106.748643 10.8008745)
6792203450,10.8009025,106.7486391,1,,,,POINT (106.7486391 10.8009025)
6792203452,10.8004435,106.7464172,1,,,,POINT (106.7464172 10.8004435)
6792203454,10.8010438,106.7495868,3,,,,POINT (106.7495868 10.8010438)
6792203457,10.8019003,106.7477646,3,,,,POINT (106.7477646 10.8019003)
6792203459,10.8007199,106.7479928,4,,,,POINT (106.7479928 10.8007199)
6792203460,10.801553,106.7494908,4,crossing,,,POINT (106.7494908 10.801553)
6792203461,10.8009893,106.749247,3,,,,POINT (106.749247 10.8009893)
6792203464,10.8009507,106.7490435,3,,,,POINT (106.7490435 10.8009507)
6792203465,10.8012914,106.747921,4,,,,POINT (106.747921 10.8012914)
6792203466,10.8012877,106.7478916,3,,,,POINT (106.7478916 10.8012877)
6792203468,10.8011011,106.7485,3,,,,POINT (106.7485 10.8011011)
6792203469,10.8012024,106.748326,3,,,,POINT (106.748326 10.8012024)
6792203472,10.801036,106.748816,3,,,,POINT (106.748816 10.801036)
6792203473,10.8010189,106.7487634,3,,,,POINT (106.7487634 10.8010189)
6792205199,10.8007922,106.7481132,3,,,,POINT (106.7481132 10.8007922)
6792205202,10.8009068,106.7479917,3,,,,POINT (106.7479917 10.8009068)
6792205204,10.8012651,106.7486364,3,,,,POINT (106.7486364 10.8012651)
6792205205,10.8011096,106.7485747,3,,,,POINT (106.7485747 10.8011096)
6792205206,10.8015126,106.7493064,3,,,,POINT (106.7493064 10.8015126)
6792287228,10.8015744,106.7459085,4,crossing,,,POINT (106.7459085 10.8015744)
6792287230,10.8008613,106.7420871,3,,,,POINT (106.7420871 10.8008613)
6792287231,10.8009282,106.7424925,4,crossing,,,POINT (106.7424925 10.8009282)
6792287232,10.8012086,106.7440259,4,crossing,,,POINT (106.7440259 10.8012086)
6792287233,10.8018803,106.7476989,4,crossing,,,POINT (106.7476989 10.8018803)
6793382779,10.7697328,106.6988841,1,,,,POINT (106.6988841 10.7697328)
6793382780,10.7699361,106.6987336,3,,,,POINT (106.6987336 10.7699361)
6793431595,10.770527,106.6825787,3,crossing,,,POINT (106.6825787 10.770527)
6793431598,10.7711417,106.6831552,3,,,,POINT (106.6831552 10.7711417)
6793431600,10.7717106,106.6836847,3,,,,POINT (106.6836847 10.7717106)
6793431604,10.7723678,106.6842995,3,,,,POINT (106.6842995 10.7723678)
6793497897,10.7205362,106.6349913,1,,,,POINT (106.6349913 10.7205362)
6793497898,10.7208659,106.6343593,3,,,,POINT (106.6343593 10.7208659)
6793504864,10.7120896,106.6284011,1,,,,POINT (106.6284011 10.7120896)
6793504865,10.7123671,106.6282296,3,,,,POINT (106.6282296 10.7123671)
6793552943,10.771869,106.695644,3,,,,POINT (106.695644 10.771869)
6793925373,10.7721366,106.6924033,4,crossing,,,POINT (106.6924033 10.7721366)
6793925374,10.7720756,106.6921617,3,crossing,,,POINT (106.6921617 10.7720756)
6793925375,10.7721554,106.692194,4,crossing,,,POINT (106.692194 10.7721554)
6793925376,10.7724198,106.6915434,3,crossing,,,POINT (106.6915434 10.7724198)
6793925377,10.7724827,106.6915956,4,crossing,,,POINT (106.6915956 10.7724827)
6793925379,10.7740915,106.6886292,3,,,,POINT (106.6886292 10.7740915)
6793960865,10.7723832,106.6908518,3,,,,POINT (106.6908518 10.7723832)
6793960866,10.7716102,106.6931745,4,crossing,,,POINT (106.6931745 10.7716102)
6793986602,10.7660417,106.6776738,3,,,,POINT (106.6776738 10.7660417)
6794018030,10.7668879,106.6808812,3,,,,POINT (106.6808812 10.7668879)
6794047960,10.7741697,106.688168,3,traffic_signals,,,POINT (106.688168 10.7741697)
6794047963,10.7742168,106.688091,3,crossing,,,POINT (106.688091 10.7742168)
6794099476,10.7622134,106.6969228,3,,,,POINT (106.6969228 10.7622134)
6794099996,10.7639347,106.6981501,4,crossing,,,POINT (106.6981501 10.7639347)
6794099997,10.7639188,106.6982203,1,,,,POINT (106.6982203 10.7639188)
6794100007,10.76404,106.6981028,1,,,,POINT (106.6981028 10.76404)
6794100022,10.7587094,106.6927169,3,,,,POINT (106.6927169 10.7587094)
6794335768,10.7713358,106.7167094,4,crossing,,,POINT (106.7167094 10.7713358)
6794335769,10.7714737,106.716676,3,crossing,,,POINT (106.716676 10.7714737)
6794335770,10.7710604,106.7167864,4,traffic_signals,,,POINT (106.7167864 10.7710604)
6794335774,10.7707289,106.7148467,1,,,,POINT (106.7148467 10.7707289)
6794362629,10.7696778,106.6856474,3,,,,POINT (106.6856474 10.7696778)
6794362632,10.7693386,106.6853235,3,,,,POINT (106.6853235 10.7693386)
6794364471,10.7705821,106.7128994,1,,,,POINT (106.7128994 10.7705821)
6794406129,10.7717482,106.6855545,3,,,,POINT (106.6855545 10.7717482)
6794406130,10.7716532,106.6853799,1,,,,POINT (106.6853799 10.7716532)
6794406134,10.7715734,106.687545,3,,,,POINT (106.687545 10.7715734)
6794406135,10.771362,106.6877966,1,,,,POINT (106.6877966 10.771362)
6794406136,10.7724031,106.6883318,3,,,,POINT (106.6883318 10.7724031)
6794406137,10.7721156,106.6886455,1,,,,POINT (106.6886455 10.7721156)
6794406138,10.772511,106.6884341,3,,,,POINT (106.6884341 10.772511)
6794406139,10.7722065,106.6887715,1,,,,POINT (106.6887715 10.7722065)
6794412709,10.772838,106.6847578,3,,,,POINT (106.6847578 10.772838)
6794420297,10.7741835,106.6892923,1,,,,POINT (106.6892923 10.7741835)
6794420299,10.773861,106.6890562,3,,,,POINT (106.6890562 10.773861)
6794420302,10.7713312,106.685443,3,,,,POINT (106.685443 10.7713312)
6795474149,10.8030966,106.7429245,3,,,,POINT (106.7429245 10.8030966)
6795474150,10.80244,106.7430569,3,,,,POINT (106.7430569 10.80244)
6807416560,10.8022707,106.7490732,3,,,,POINT (106.7490732 10.8022707)
6807416561,10.8021417,106.7490971,3,,,,POINT (106.7490971 10.8021417)
6807416562,10.8019158,106.7480347,3,,,,POINT (106.7480347 10.8019158)
6807416563,10.8020607,106.7480091,3,,,,POINT (106.7480091 10.8020607)
6807416564,10.8021942,106.7490885,4,crossing,,,POINT (106.7490885 10.8021942)
6807416565,10.801959,106.7480274,4,crossing,,,POINT (106.7480274 10.801959)
6807416566,10.8020696,106.7485284,3,,,,POINT (106.7485284 10.8020696)
6807416567,10.802008,106.7485428,3,,,,POINT (106.7485428 10.802008)
6807455601,10.8013229,106.7477721,1,,,,POINT (106.7477721 10.8013229)
6807455604,10.8006236,106.747919,4,crossing,,,POINT (106.747919 10.8006236)
6807455605,10.8007039,106.7479021,4,,,,POINT (106.7479021 10.8007039)
6807455606,10.8007108,106.7479415,4,crossing,,,POINT (106.7479415 10.8007108)
6807455607,10.7994526,106.7482378,1,,,,POINT (106.7482378 10.7994526)
6807455613,10.8006405,106.7480081,4,crossing,,,POINT (106.7480081 10.8006405)
6807455614,10.8001906,106.7497477,1,,,,POINT (106.7497477 10.8001906)
6807455615,10.8009686,106.749601,4,crossing,,,POINT (106.749601 10.8009686)
6812686619,10.7734448,106.7071113,3,,,,POINT (106.7071113 10.7734448)
6812734056,10.7978132,106.7667085,1,,,,POINT (106.7667085 10.7978132)
6812746800,10.7934146,106.7573105,3,,,,POINT (106.7573105 10.7934146)
6812746803,10.7946827,106.761986,3,,,,POINT (106.761986 10.7946827)
6824448775,10.8096423,106.7556704,3,,,,POINT (106.7556704 10.8096423)
6824448777,10.8096945,106.756061,3,,,,POINT (106.756061 10.8096945)
6824448781,10.8043339,106.7511686,4,,,,POINT (106.7511686 10.8043339)
6824448782,10.8038303,106.7500432,4,,,,POINT (106.7500432 10.8038303)
6824448783,10.8034381,106.7490628,4,,,,POINT (106.7490628 10.8034381)
6824448784,10.8031949,106.7491632,3,,,,POINT (106.7491632 10.8031949)
6844737775,10.8088271,106.767071,3,,,,POINT (106.767071 10.8088271)
6844737776,10.8097065,106.7655087,3,,,,POINT (106.7655087 10.8097065)
6844737782,10.8096934,106.766126,3,,,,POINT (106.766126 10.8096934)
6844798185,10.8092395,106.7671655,3,,,,POINT (106.7671655 10.8092395)
6844798186,10.809858,106.7662593,3,,,,POINT (106.7662593 10.809858)
6844798188,10.8093638,106.7667578,3,,,,POINT (106.7667578 10.8093638)
6848008257,10.8121804,106.7659923,3,,,,POINT (106.7659923 10.8121804)
6848008258,10.8132788,106.7658642,3,,,,POINT (106.7658642 10.8132788)
6848008259,10.8129313,106.7666897,1,,,,POINT (106.7666897 10.8129313)
6848008265,10.7856952,106.7509157,3,,,,POINT (106.7509157 10.7856952)
6848008266,10.7853415,106.7498152,3,,,,POINT (106.7498152 10.7853415)
6848008272,10.7796159,106.7398066,3,,,,POINT (106.7398066 10.7796159)
6848008273,10.7802627,106.7412381,3,,,,POINT (106.7412381 10.7802627)
6848008274,10.77955,106.7408056,3,,,,POINT (106.7408056 10.77955)
6848008278,10.7793175,106.7389771,1,,,,POINT (106.7389771 10.7793175)
6848008284,10.7799274,106.7410257,3,,,,POINT (106.7410257 10.7799274)
6848079285,10.779979,106.7398635,4,,,,POINT (106.7398635 10.779979)
6848079287,10.7780548,106.7457079,3,,,,POINT (106.7457079 10.7780548)
6848079293,10.7798786,106.7419227,3,,,,POINT (106.7419227 10.7798786)
6848079301,10.7767077,106.7475263,3,,,,POINT (106.7475263 10.7767077)
6848079309,10.7818697,106.7399677,4,,,,POINT (106.7399677 10.7818697)
6852962843,10.7790773,106.7501229,3,,,,POINT (106.7501229 10.7790773)
6852962846,10.778311,106.7485872,3,,,,POINT (106.7485872 10.778311)
6852962847,10.7778456,106.7494438,4,,,,POINT (106.7494438 10.7778456)
6852962848,10.7782534,106.7485662,3,,,,POINT (106.7485662 10.7782534)
6852962849,10.7771188,106.7506542,3,,,,POINT (106.7506542 10.7771188)
6852962850,10.7777925,106.7494145,4,,,,POINT (106.7494145 10.7777925)
6852962851,10.7788526,106.7494519,1,turning_circle,,,POINT (106.7494519 10.7788526)
6852962852,10.7773695,106.7486341,1,turning_circle,,,POINT (106.7486341 10.7773695)
6852962853,10.7780744,106.7490228,4,,,,POINT (106.7490228 10.7780744)
6852962854,10.7780212,106.7489935,4,,,,POINT (106.7489935 10.7780212)
6852962855,10.7776745,106.7482708,1,turning_circle,,,POINT (106.7482708 10.7776745)
6852962856,10.7781784,106.7485377,4,crossing,,,POINT (106.7485377 10.7781784)
6852962862,10.7784055,106.7502487,1,turning_circle,,,POINT (106.7502487 10.7784055)
6852962863,10.7767232,106.7493166,1,turning_circle,,,POINT (106.7493166 10.7767232)
6852962864,10.7775859,106.7497946,4,,,,POINT (106.7497946 10.7775859)
6852962865,10.777639,106.749824,4,,,,POINT (106.749824 10.777639)
6852962866,10.7780723,106.7505513,1,turning_circle,,,POINT (106.7505513 10.7780723)
6852962867,10.7764546,106.7496548,1,turning_circle,,,POINT (106.7496548 10.7764546)
6852962868,10.7773824,106.750169,4,,,,POINT (106.750169 10.7773824)
6852962869,10.7774355,106.7501984,4,,,,POINT (106.7501984 10.7774355)
6852962870,10.7798539,106.7486997,3,,,,POINT (106.7486997 10.7798539)
6852962872,10.7780253,106.7511006,3,,,,POINT (106.7511006 10.7780253)
6855606283,10.7709342,106.7247026,4,,,,POINT (106.7247026 10.7709342)
