u,v,key,osmid,highway,name,oneway,reversed,length,geometry,maxspeed,lanes,service,ref,bridge,width,tunnel,access,junction
9412761638,12606375894,0,1361633597,service,,False,False,24.17388984864747,"LINESTRING (106.6838031 10.7431563, 106.6838338 10.7431012, 106.6838176 10.7430793, 106.6838076 10.7430642, 106.6837876 10.7430263, 106.6837321 10.7429877)",,,alley,,,,,,
9412859838,411923884,0,1039235222,service,Hẻm 16/72 Nguyễn Thiện Thuật,False,False,15.359542485549156,"LINESTRING (106.6830498 10.7675855, 106.6829451 10.7676777)",,,alley,,,,,,
9412859838,411923878,0,"[1020568337, 35112770]",service,Hẻm 16/18 Nguyễn Thiện Thuật,False,False,65.54355113525773,"LINESTRING (106.6830498 10.7675855, 106.6831698 10.7676992, 106.6832742 10.7678244, 106.6832943 10.7678446, 106.6833413 10.7678921, 106.6832123 10.7680044)",,,alley,,,,,,
9412859838,6780803873,0,1020568337,service,Hẻm 16/18 Nguyễn Thiện Thuật,False,True,102.09044889871043,"LINESTRING (106.6830498 10.7675855, 106.6830111 10.7675381, 106.6829731 10.7674951, 106.6828781 10.7673781, 106.6827725 10.7672836, 106.6827363 10.7672385, 106.6826455 10.767161, 106.6825978 10.7671085, 106.6825649 10.7670675, 106.6824079 10.7669217)",,,alley,,,,,,
9415478909,2024973157,0,1020849136,trunk_link,,False,False,15.31681628254502,"LINESTRING (106.7460795 10.8020445, 106.7461219 10.8021758)",,,,,,,,,
9415478909,2024973157,1,"[1228548665, 1021337234]","['trunk', 'trunk_link']",Võ Nguyên Giáp,False,"[False, True]",58.34107143553935,"LINESTRING (106.7460795 10.8020445, 106.7458545 10.8020307, 106.7460518 10.8021149, 106.7461219 10.8021758)",,3,,,,,,,
9415478909,2024973202,0,330532302,trunk,Võ Nguyên Giáp,False,False,46.73303116099147,"LINESTRING (106.7460795 10.8020445, 106.7462939 10.8020683, 106.7464985 10.8021232)",,3,,,,,,,
9415478909,4066304447,0,1435974580,trunk_link,Võ Nguyên Giáp,False,True,28.374129365276207,"LINESTRING (106.7460795 10.8020445, 106.7459804 10.801947, 106.7458686 10.8019055)",60,2,,,,,,,
9424613334,8349389966,0,1018930252,primary,Mai Chí Thọ,False,False,242.03321166304806,"LINESTRING (106.7525212 10.7952834, 106.7525826 10.7955948, 106.7526351 10.7958607, 106.7526606 10.79599, 106.752918 10.7974248)",60,3,,,,,,,
9424613334,2275303204,0,1272139948,trunk,Mai Chí Thọ,False,True,59.69953420458687,"LINESTRING (106.7525212 10.7952834, 106.7524797 10.7950728, 106.7524492 10.7949181, 106.7524173 10.7947563)",,,,,,,,,
9424613334,13124563845,0,1282427415,trunk,Mai Chí Thọ,False,False,427.06688467816457,"LINESTRING (106.7525212 10.7952834, 106.7524994 10.7958799, 106.7526716 10.7968838, 106.7528379 10.7978539, 106.7530571 10.7990771)",80,3,,,,,,,
9425468597,411918792,0,306072865,primary,Tôn Đức Thắng,False,True,11.885769913105944,"LINESTRING (106.7066671 10.7750502, 106.7066578 10.7749437)",60,4,,,,,,,
9425468597,9633019681,0,1021945204,service,,False,False,11.059825135071408,"LINESTRING (106.7066671 10.7750502, 106.7067598 10.7750902)",,,,,,,,,
9425468597,10700032126,0,306072865,primary,Tôn Đức Thắng,False,False,18.184242065164046,"LINESTRING (106.7066671 10.7750502, 106.7066743 10.7751677, 106.7066777 10.7752134)",60,4,,,,,,,
9438699268,2037831439,0,650862303,primary,Đinh Tiên Hoàng,False,False,42.51299199512988,"LINESTRING (106.7023537 10.7858948, 106.7020715 10.7861581)",50,4,,,,,,,
9438699268,2914269870,0,650862303,primary,Đinh Tiên Hoàng,False,True,10.380790953795264,"LINESTRING (106.7023537 10.7858948, 106.7024226 10.7858305)",50,4,,,,,,,
9438699268,12016589649,0,1023514811,service,Hẻm 45 Đinh Tiên Hoàng,False,False,205.78306473123047,"LINESTRING (106.7023537 10.7858948, 106.7023175 10.7858589, 106.7022458 10.785788, 106.7013056 10.7848075, 106.7010383 10.7850437)",,,alley,,,,,,
9446788375,411925352,0,35114300,service,Hẻm 21 Đường Lý Chính Thắng,False,True,55.37642187126547,"LINESTRING (106.6875451 10.7900719, 106.68716 10.7903958)",,,alley,,,,,,
9446788375,411925351,0,1297691360,service,Hẻm 21 Đường Lý Chính Thắng,False,False,22.123823824665678,"LINESTRING (106.6875451 10.7900719, 106.6877011 10.789945)",,,alley,,,,,,
9446788375,9446788379,0,1024481904,service,Hẻm 21/9 Lý Chính Thắng,False,False,38.07444266959101,"LINESTRING (106.6875451 10.7900719, 106.6876149 10.7901511, 106.6876595 10.7902064, 106.6877237 10.790294, 106.6877656 10.7903365)",,,alley,,,,,,
9446788379,9446788375,0,1024481904,service,Hẻm 21/9 Lý Chính Thắng,False,True,38.07444266959101,"LINESTRING (106.6877656 10.7903365, 106.6877237 10.790294, 106.6876595 10.7902064, 106.6876149 10.7901511, 106.6875451 10.7900719)",,,alley,,,,,,
9446933548,9446933553,0,1024490967,service,Hẻm 89 Phùng Văn Cung,False,False,42.04458911414967,"LINESTRING (106.6850907 10.8012696, 106.6849977 10.8012194, 106.6849532 10.8011953, 106.6849228 10.8012771, 106.6848898 10.8013294, 106.6848526 10.8013953)",,,,,,,,,
9446933548,11107255165,0,1262095918,residential,Phùng Văn Cung,False,False,16.343223790613777,"LINESTRING (106.6850907 10.8012696, 106.6850932 10.8012638, 106.6851501 10.8011347)",,,,,,,,,
9446933553,9446933548,0,1024490967,service,Hẻm 89 Phùng Văn Cung,False,True,42.04458911414967,"LINESTRING (106.6848526 10.8013953, 106.6848898 10.8013294, 106.6849228 10.8012771, 106.6849532 10.8011953, 106.6849977 10.8012194, 106.6850907 10.8012696)",,,,,,,,,
9454409730,1834881050,0,172598073,residential,Đường Số 24,False,False,96.50978421438202,"LINESTRING (106.757756 10.7859897, 106.7578786 10.7860029, 106.7580571 10.7860676, 106.7581704 10.786147, 106.7582786 10.786247, 106.7583879 10.7862985, 106.7584536 10.7863273, 106.7585263 10.7863778)",,,,,,,,,
9454409730,1834881058,0,172598073,residential,Đường Số 24,False,True,98.78577501913668,"LINESTRING (106.757756 10.7859897, 106.7576717 10.7859807, 106.7575904 10.7860061, 106.757512 10.7860521, 106.7574625 10.7861686, 106.7573777 10.7863788, 106.7572449 10.7866257)",,,,,,,,,
9454409730,9454409732,0,1025388878,service,Hẻm 16 Đường số 34,False,False,18.739684682431765,"LINESTRING (106.757756 10.7859897, 106.7577624 10.7859632, 106.7577705 10.785918, 106.7577852 10.7858237)",,,alley,,,,,,
9454409732,9454409730,0,1025388878,service,Hẻm 16 Đường số 34,False,True,18.73968468243176,"LINESTRING (106.7577852 10.7858237, 106.7577705 10.785918, 106.7577624 10.7859632, 106.757756 10.7859897)",,,alley,,,,,,
9457086585,2036083316,0,690160068,primary,Tôn Đức Thắng,False,True,93.20545463105131,"LINESTRING (106.7061161 10.7822366, 106.706066 10.7823053, 106.7055038 10.7828182)",,2,,,,,,,
9457086585,12617333226,0,1146950655,tertiary,Đường Lê Thánh Tôn,False,False,39.073392772846745,"LINESTRING (106.7061161 10.7822366, 106.7059898 10.7820899, 106.7058851 10.7819683)",,,,,,,,,
9457086585,12617333218,0,1267913089,primary,Tôn Đức Thắng,False,False,47.05380417840777,"LINESTRING (106.7061161 10.7822366, 106.7061741 10.782159, 106.7064155 10.781934)",,2,,,,,,,
9470667887,6772510393,0,1019648616,primary,Trần Hưng Đạo,False,False,48.6077060457068,"LINESTRING (106.6705542 10.7527808, 106.6709984 10.7528062)",60,2,,,,,,,
9470667887,11362380244,0,1019648616,primary,Trần Hưng Đạo,False,True,43.60149109635791,"LINESTRING (106.6705542 10.7527808, 106.6702326 10.752756, 106.6701563 10.7527501)",60,2,,,,,,,
9470667887,11362380250,0,"[1225233370, 1225233371, 1225233372]",service,Hẻm 47 Trần Hưng Đạo,False,False,75.71888389859754,"LINESTRING (106.6705542 10.7527808, 106.6705615 10.7527168, 106.6705787 10.7525629, 106.6706205 10.752103)",,,alley,,,,,,
9476330783,11423889982,0,136700458,trunk,Lê Khả Phiêu,False,False,25.481478704685156,"LINESTRING (106.5948202 10.6911306, 106.5947512 10.6909117)",,2,,QL.1,,,,,
9476330783,1499680487,0,136700458,trunk,Lê Khả Phiêu,False,True,13.371136545284678,"LINESTRING (106.5948202 10.6911306, 106.5948493 10.6912474)",,2,,QL.1,,,,,
9476330783,12564321006,0,136700439,trunk_link,Dẫn Vào Cao Tốc Hồ Chí Minh Trung Lương,False,False,242.60121084806624,"LINESTRING (106.5948202 10.6911306, 106.5946319 10.6907935, 106.5943756 10.690441, 106.5942867 10.6903484, 106.5941485 10.6901959, 106.5938652 10.6899982, 106.5936402 10.689863, 106.5932462 10.6896716)",40,,,,,,,,
9476330784,6643568425,0,34729945,trunk,Nguyễn Văn Linh,False,False,190.73096188586698,"LINESTRING (106.5986457 10.6907383, 106.6003202 10.6912228)",80,3,,,,,,,
9476330784,9476330785,0,1028103911,primary_link,,False,False,13.027860119341959,"LINESTRING (106.5986457 10.6907383, 106.598679 10.6906258)",,,,,,,,,
9476330784,2228558930,0,34729945,trunk,Nguyễn Văn Linh,False,True,376.8187682026045,"LINESTRING (106.5986457 10.6907383, 106.5979353 10.6905262, 106.5953276 10.6898153)",80,3,,,,,,,
9476330785,5870005752,0,210933722,primary,Nguyễn Văn Linh,False,True,54.570966923405365,"LINESTRING (106.598679 10.6906258, 106.5981993 10.6904892)",60,2,,,,,,,
9476330785,9476330784,0,1028103911,primary_link,,False,True,13.027860119341959,"LINESTRING (106.598679 10.6906258, 106.5986457 10.6907383)",,,,,,,,,
9476330785,8345768073,0,210933722,primary,Nguyễn Văn Linh,False,False,165.7846168473729,"LINESTRING (106.598679 10.6906258, 106.5995643 10.6908669, 106.6001409 10.6910249)",60,2,,,,,,,
9476330789,5755239148,0,182599700,tertiary,Quản Trọng Linh,False,False,16.637298044336255,"LINESTRING (106.6103523 10.6943979, 106.6103075 10.6945409)",,2,,,,,,,
9476330789,9476330790,0,182599700,tertiary,Quản Trọng Linh,False,True,41.376245347581886,"LINESTRING (106.6103523 10.6943979, 106.6104635 10.6940422)",,2,,,,,,,
9476330789,9478180025,0,1227136354,trunk,Nguyễn Văn Linh,False,False,15.366683005350968,"LINESTRING (106.6103523 10.6943979, 106.6102166 10.6943616)",80,3,,,,,,,
9476330789,9478180027,0,1227136354,trunk,Nguyễn Văn Linh,False,True,13.778692786896269,"LINESTRING (106.6103523 10.6943979, 106.6104733 10.6944328)",80,3,,,,,,,
9476330790,9478180030,0,34729945,trunk,Nguyễn Văn Linh,False,False,14.544515590953672,"LINESTRING (106.6104635 10.6940422, 106.6105919 10.6940767)",80,3,,,,,,,
9476330790,9478180028,0,34729945,trunk,Nguyễn Văn Linh,False,True,15.537767312254985,"LINESTRING (106.6104635 10.6940422, 106.6103268 10.6940037)",80,3,,,,,,,
9476330790,9476330789,0,182599700,tertiary,Quản Trọng Linh,False,False,41.376245347581886,"LINESTRING (106.6104635 10.6940422, 106.6103523 10.6943979)",,2,,,,,,,
9476330790,9476330791,0,182599700,tertiary,Quản Trọng Linh,False,True,17.532759453440512,"LINESTRING (106.6104635 10.6940422, 106.6105107 10.6938915)",,2,,,,,,,
9476330791,9476330790,0,182599700,tertiary,Quản Trọng Linh,False,False,17.532759453440512,"LINESTRING (106.6105107 10.6938915, 106.6104635 10.6940422)",,2,,,,,,,
9476330791,9478180029,0,210933722,primary,Nguyễn Văn Linh,False,True,15.498570785703691,"LINESTRING (106.6105107 10.6938915, 106.6103747 10.6938519)",60,2,,,,,,,
9476330791,9478180031,0,1266119089,primary,Nguyễn Văn Linh,False,False,14.559760989615627,"LINESTRING (106.6105107 10.6938915, 106.6106393 10.6939258)",60,2,,,,,,,
9476330794,10235824638,0,1266119089,primary,Nguyễn Văn Linh,False,True,23.522891327399087,"LINESTRING (106.6146442 10.6950247, 106.6144364 10.6949694)",60,2,,,,,,,
9476330794,9476330802,0,1028103912,primary,Nguyễn Văn Linh,False,False,210.62532179939103,"LINESTRING (106.6146442 10.6950247, 106.6148522 10.6949976, 106.6150077 10.6949976, 106.6152306 10.695023, 106.6154587 10.6950689, 106.6156798 10.6951266, 106.6159148 10.6952013, 106.6161688 10.6953184, 106.6164541 10.6955156)",,,,,,,,,
9476330794,9476330802,1,"[1227136352, 1266119089, 1227136347]",primary,Nguyễn Văn Linh,False,False,205.15336783473848,"LINESTRING (106.6146442 10.6950247, 106.6154528 10.6952397, 106.6155028 10.6952531, 106.6155718 10.6952722, 106.6164541 10.6955156)",60,2,,,,,,,
9476330802,8816116543,0,1227136347,primary,Nguyễn Văn Linh,False,False,112.8598251503517,"LINESTRING (106.6164541 10.6955156, 106.6174467 10.6957964)",60,2,,,,,,,
9476330802,9476330794,0,1028103912,primary,Nguyễn Văn Linh,False,True,210.62532179939103,"LINESTRING (106.6164541 10.6955156, 106.6161688 10.6953184, 106.6159148 10.6952013, 106.6156798 10.6951266, 106.6154587 10.6950689, 106.6152306 10.695023, 106.6150077 10.6949976, 106.6148522 10.6949976, 106.6146442 10.6950247)",,,,,,,,,
9476330802,9476330794,1,"[1227136352, 1266119089, 1227136347]",primary,Nguyễn Văn Linh,False,True,205.15336783473848,"LINESTRING (106.6164541 10.6955156, 106.6155718 10.6952722, 106.6155028 10.6952531, 106.6154528 10.6952397, 106.6146442 10.6950247)",60,2,,,,,,,
9476330803,11486273455,0,210932764,primary,Nguyễn Văn Linh,False,True,5.107174762875269,"LINESTRING (106.6160928 10.6961494, 106.616138 10.6961611)",60,2,,,,,,,
9476330803,9476342520,0,1028103913,primary,Nguyễn Văn Linh,False,False,30.411684563796463,"LINESTRING (106.6160928 10.6961494, 106.6158146 10.6961579)",,,,,,,,,
9476330803,9476330810,0,"[210932764, 1265997678, 1227136351]",primary,Nguyễn Văn Linh,False,False,180.56009405840808,"LINESTRING (106.6160928 10.6961494, 106.615835 10.6960774, 106.6153815 10.6959546, 106.6153129 10.6959362, 106.6152532 10.6959194, 106.614911 10.6958236, 106.6145022 10.6957091)",60,2,,,,,,,
9476330810,9476342521,0,1028103913,primary,Nguyễn Văn Linh,False,True,46.903515450449014,"LINESTRING (106.6145022 10.6957091, 106.6147258 10.6958452, 106.6148763 10.6959146)",,,,,,,,,
9476330810,9478180026,0,1265997678,primary,Nguyễn Văn Linh,False,False,462.7523926683401,"LINESTRING (106.6145022 10.6957091, 106.6134458 10.6954131, 106.6117205 10.6949337, 106.6105381 10.694605, 106.6104275 10.6945743)",60,2,,,,,,,
9476330810,9476330803,0,"[210932764, 1265997678, 1227136351]",primary,Nguyễn Văn Linh,False,True,180.5600940584081,"LINESTRING (106.6145022 10.6957091, 106.614911 10.6958236, 106.6152532 10.6959194, 106.6153129 10.6959362, 106.6153815 10.6959546, 106.615835 10.6960774, 106.6160928 10.6961494)",60,2,,,,,,,
9476330813,2209592669,0,1028103914,tertiary,Phạm Thế Hiển,False,False,11.34872544883228,"LINESTRING (106.6249609 10.6987034, 106.6249892 10.6986052)",,,,,,,,,
9476330813,6630658870,0,705674911,tertiary,Phạm Thế Hiển,False,False,89.38950801565355,"LINESTRING (106.6249609 10.6987034, 106.6249881 10.6987868, 106.6248589 10.6992343, 106.6248237 10.6993561, 106.6247432 10.6994523)",,,,,,,,,
9476330813,6630658870,1,705674912,tertiary,Phạm Thế Hiển,False,True,88.50869301094401,"LINESTRING (106.6249609 10.6987034, 106.6248911 10.6987775, 106.6247378 10.6993322, 106.6247432 10.6994523)",,,,,,,,,
9476342520,5755714081,0,607299550,residential,,False,False,107.02736188760731,"LINESTRING (106.6158146 10.6961579, 106.6156411 10.6971052)",,,,,,,,,
9476342520,9476330803,0,1028103913,primary,Nguyễn Văn Linh,False,True,30.411684563796463,"LINESTRING (106.6158146 10.6961579, 106.6160928 10.6961494)",,,,,,,,,
9476342520,9476342521,0,1028103913,primary,Nguyễn Văn Linh,False,False,106.48299993072465,"LINESTRING (106.6158146 10.6961579, 106.615664 10.6961406, 106.6154359 10.6960948, 106.6152148 10.6960371, 106.6149798 10.6959624, 106.6148763 10.6959146)",,,,,,,,,
9476342521,5755714084,0,607299552,residential,,False,False,140.80335669827505,"LINESTRING (106.6148763 10.6959146, 106.6147748 10.6961986, 106.6146943 10.6965782, 106.6146809 10.6968523, 106.6145334 10.6971185)",,,,,,,,,
9476342521,9476330810,0,1028103913,primary,Nguyễn Văn Linh,False,False,46.903515450449014,"LINESTRING (106.6148763 10.6959146, 106.6147258 10.6958452, 106.6145022 10.6957091)",,,,,,,,,
9476342521,9476342520,0,1028103913,primary,Nguyễn Văn Linh,False,True,106.48299993072465,"LINESTRING (106.6148763 10.6959146, 106.6149798 10.6959624, 106.6152148 10.6960371, 106.6154359 10.6960948, 106.615664 10.6961406, 106.6158146 10.6961579)",,,,,,,,,
9478179948,5753488131,0,210932012,primary,Nguyễn Văn Linh,False,False,132.37095973155812,"LINESTRING (106.6335565 10.7027227, 106.6325941 10.7019996)",60,2,,,,,,,
9478179948,2212349317,0,210932012,primary,Nguyễn Văn Linh,False,True,10.492593498612369,"LINESTRING (106.6335565 10.7027227, 106.6336328 10.70278)",60,2,,,,,,,
9478179948,9478179950,0,1028234826,footway,,False,False,20.687519463596146,"LINESTRING (106.6335565 10.7027227, 106.6337257 10.7026392)",,,,,,,,,
9478179949,2214115331,0,210933938,primary,Nguyễn Văn Linh,False,False,12.987860170200449,"LINESTRING (106.6342463 10.7023822, 106.6343399 10.7024542)",60,2,,,,,,,
9478179949,9478179951,0,1028234829,footway,,False,True,16.970742698357547,"LINESTRING (106.6342463 10.7023822, 106.6341075 10.7024507)",,,,,,,,,
9478179949,8360841440,0,210933938,primary,Nguyễn Văn Linh,False,True,581.5493438579273,"LINESTRING (106.6342463 10.7023822, 106.6340383 10.7022224, 106.6335706 10.7018628, 106.6326227 10.7011334, 106.6319656 10.7006397, 106.6318857 10.7005789, 106.6318209 10.7005362, 106.6311675 10.7001238, 106.6305336 10.6997588, 106.6304569 10.699718, 106.6303857 10.69968, 106.629872 10.6994264)",60,2,,,,,,,
9478179950,1614510692,0,34719377,trunk,Nguyễn Văn Linh,False,True,11.173061728625427,"LINESTRING (106.6337257 10.7026392, 106.6338075 10.7026995)",80,3,,,,,,,
9478179950,9478179948,0,1028234826,footway,,False,True,20.687519463596146,"LINESTRING (106.6337257 10.7026392, 106.6335565 10.7027227)",,,,,,,,,
9478179950,9478180027,0,"[182599873, 182599682, 1227136353, 1227136354, 182599879, 34719377, 182599806]",trunk,Nguyễn Văn Linh,False,False,2721.3752264078917,"LINESTRING (106.6337257 10.7026392, 106.6317419 10.7011756, 106.6307484 10.7005223, 106.6297459 10.7000108, 106.629657 10.6999703, 106.6295615 10.6999286, 106.6284905 10.6995, 106.6272524 10.6991025, 106.6261052 10.6987772, 106.6254312 10.6985937, 106.6244417 10.6983177, 106.623781 10.6981335, 106.6199633 10.6970845, 106.6177762 10.6964844, 106.6154108 10.6958551, 106.6153421 10.6958371, 106.6152824 10.69582, 106.6105631 10.6944587, 106.6104733 10.6944328)",80,3,,,yes,,,,
9478179951,6786353034,0,182599868,trunk,Nguyễn Văn Linh,False,False,12.531723201674232,"LINESTRING (106.6341075 10.7024507, 106.6341985 10.7025193)",80,3,,,,,,,
9478179951,9478179949,0,1028234829,footway,,False,False,16.970742698357547,"LINESTRING (106.6341075 10.7024507, 106.6342463 10.7023822)",,,,,,,,,
9478179951,2350497207,0,"[182599905, 182599717, 182599868, 182599869, 1227136350]",trunk,Nguyễn Văn Linh,False,True,1829.762794467122,"LINESTRING (106.6341075 10.7024507, 106.6339319 10.7023185, 106.6325116 10.701249, 106.6318313 10.7007258, 106.6317531 10.7006699, 106.631675 10.7006167, 106.6311691 10.7002881, 106.6311055 10.7002492, 106.6310218 10.7001995, 106.6304375 10.6998596, 106.6298817 10.6995684, 106.6298069 10.6995275, 106.6297328 10.6994952, 106.6289394 10.6991565, 106.6285098 10.6989756, 106.628276 10.6988889, 106.6281624 10.6988532, 106.6276417 10.6987078, 106.6275313 10.6986748, 106.6273833 10.6986356, 106.6257212 10.6981949, 106.6249881 10.6979903, 106.6239517 10.6976978, 106.6199996 10.6966261, 106.6187917 10.6963016)",80,3,,,yes,,,,
